Artist_Name,Artist_ID
Altamira,4299
FBC,4300
mayklove,4301
Lucas Muto,4302
L7NNON,4303
Mati,4304
Zeus,4305
Dolla,4306
Goude,4307
Mc Pedrinho,4308
Entre Linhas,4309
WC no Beat,4310
MC Cabelinho,4311
Mc Don Juan,4312
Thiaguinho MT,4313
Papatinho,4314
Shark,4315
BlakkStar,4316
Delano,4317
Nego do Borel,4318
3 Tenores,4319
Dj Gabriel do Borel,4320
Mc Rebecca,4321
NGKS,4322
Fe Ribeiro,4323
Caverinha,4324
Malharo,4325
Mc Davi,4326
Mc Th,4327
Funk-Se,4328
Tavo,4329
Mãolee,4330
Rodrigo Cartier,4331
PK Delas,4332
Mc Leo da Baixada,4333
Azzy,4334
Felipe Flip,4335
Raufão,4336
MC Loma e As Gêmeas Lacração,4337
Duas Doses,4338
Matheus Queiroz,4339
Perera DJ,4340
Dj Rogerinho do Quero,4341
MC Maneirinho,4342
Cynthia Luz,4343
Lenny Tavárez,4344
DrefQuila,4345
Kelmitt,4346
Trap Capos,4347
Kaydy Cain,4348
Gigolo Y La Exce,4349
WOS,4350
VFM Style,4351
URUS Squad,4352
BoyPanda,4353
Adrinaline,4354
MVGMVR,4355
Amorf,4356
Nextro,4357
Gagexa,4358
Cricced,4359
NIN9,4360
Serhat Durmus,4361
Mylky,4362
ASADI,4363
AxLi,4364
YZKN,4365
Żwirek,4366
CryJaxx,4367
Mazlum Uruc,4368
DJ KABOO,4369
Inkyz,4370
Adro,4371
OSAK,4372
Omar Souleyman,4373
TORU,4374
Gillionaire,4375
FG,4376
FEARSTbeats,4378
Naffar,4379
Fakear,4380
Salimo,4381
Promoting Sounds,4382
MASE,4383
6o,4384
Miles Wesley,4385
POORSTACY,4386
Dutch Revz,4387
Billy Bueffer,4388
SinceWhen,4389
Tafi,4390
Jutes,4391
Aaryan Shah,4392
Local Jane,4393
City Morgue,4394
Zanny Don,4395
911headcase,4396
DED STARK,4397
Jidé,4398
Gavin Santi,4399
Eredaze,4400
Lil Loski,4401
iann dior,4402
Landon Cube,4403
Cal Scruby,4404
Lil Xan,4405
P.MO,4406
Tommy Ice,4407
27CLUB,4408
GARZI,4409
Lil West,4410
Lil Happy Lil Sad,4411
Lund,4412
Unodavid,4413
7ru7h,4414
Lud Foe,4415
Global Dan,4416
guccihighwaters,4417
GNAR,4418
convolk,4419
Ray Rockman,4420
st. august,4421
2STRANGE,4422
Yung Buda,4423
Asfalto Rec,4424
Bl4ck,4425
Hot e Oreia,4426
Ruanzinho,4427
Greg Ferreira,4428
Lil Chainz,4429
NONSENSE,4430
Terror,4431
Peita,4432
Falatuzetrê,4433
Ni Munhoz,4434
Diego Thug,4435
Ecologyk,4436
Dalua,4437
OPA Gang,4438
$IFRA,4439
Maquiny,4440
Raffé,4441
Clara Lima,4442
Léo Rocatto,4443
Doc Thor,4444
All Star Brasil,4445
NaBrisa,4446
MISAEL,4447
Skinny D RDT,4448
N.A,4449
Hermitude,4450
Rich Delinquent,4451
Jauz,4452
Gabriel Tirado,4453
24hrs,4454
Blanke,4455
Grandtheft,4456
Bro Safari,4457
Lambo Anlo,4458
Binoy,4459
Spade Melo,4460
TroyBoi,4461
Hayden James,4462
Zomboy,4463
Lookas,4464
TNGHT,4465
SANTI,4466
Moonkey,4467
BVNDIDOS,4468
Yung Wacho,4469
Jeeiph,4470
Mesita,4471
LODU GOSH,4472
Santoz,4473
CA7RIEL,4474
Lodel,4475
Pablo Dueñas,4476
Alejo Park,4477
Khea;Omar Varela,4478
Bimoud,4479
Duki Y Neo Pistea,4480
Kevin Roldan,4481
Noriel,4482
Maikel Delacalle,4483
Jesse Baez,4484
Jory Boy,4485
Jere Profeta,4486
Maluma,4487
Kodigo,4488
Lautaro Lopez,4489
Mickey Then,4490
Rabeat,4491
Chita,4492
Kid Gallo,4493
Ocxho,4494
M4gna,4495
Dimelo Flow,4496
Chriss Oz,4497
Rich Music LTD,4498
Manuel Turizo,4499
Super Yei,4500
Wisin & Yandel,4501
Marc Anthony,4502
Pacho El Antifeka,4503
Dr.ive,4504
Sheck Wes,4505
Kap G,4506
Hollywood Rose,4507
Michael Learns To Rock,4508
Savage Garden,4509
Paul McCartney,4510
George Harrison,4511
John Lennon,4512
Ringo Starr,4513
Wings,4514
The Beatles,4515
DREAMS COME TRUE,4516
Junko Ohashi,4517
オメガトライブ,4518
Mr Absolutt,4519
Wink,4520
Shizuka Kudo,4521
Kiyotaka Sugiyama,4522
TRF,4523
Cosmic Cycler,4524
Junk Fujiyama,4525
Hitomi Tohyama,4526
Shuya Okino,4527
CASIOPEA,4528
T-SQUARE,4529
Beckett,4530
The Rippingtons,4531
Macross 82-99,4532
Super3,4533
The Cranberries,4534
Chaka Khan,4535
John Parr,4536
Bryan Adams,4537
New Edition,4538
Jan Hammer,4539
Ready For The World,4540
The Honeydrippers,4541
Commodores,4542
Animotion,4543
Harold Faltermeyer,4544
Sade,4545
Mary Jane Girls,4546
'Til Tuesday,4547
Julian Lennon,4548
The Power Station,4549
Ashford & Simpson,4550
Heart,4551
David Lee Roth,4552
Jermaine Jackson,4553
Dionne Warwick,4554
Patti LaBelle,4555
Eddie Murphy,4556
Carl Anderson,4557
Peter Cetera,4558
Steve Winwood,4559
Nu Shooz,4560
Level 42,4561
Miami Sound Machine,4562
Sly Fox,4563
Stacey Q,4564
The Jets,4565
Genesis,4566
Janet Jackson,4567
Lisa Lisa & Cult Jam,4568
Scritti Politti,4569
James Brown,4570
Cameo,4571
The Dream Academy,4572
Rod Stewart,4573
Arcadia,4574
The Moody Blues,4575
Daryl Hall,4576
Force M.D.'s,4577
Robbie Nevil,4578
Bruce Hornsby,4579
Los Lobos,4580
Crowded House,4581
Jody Watley,4582
Billy Vera & The Beaters,4583
Bill Medley,4584
Miguel Rios,4585
"Emerson, Lake & Palmer",4586
The Alan Parsons Project,4587
Camel,4588
Yes,4589
Jethro Tull,4590
Focus,4591
Rick Wakeman,4592
Gentle Giant,4593
Caravan,4594
Marillion,4595
U.K.,4596
Van Der Graaf Generator,4597
Curved Air,4598
Steve Hackett,4599
Barclay James Harvest,4600
Hawkwind,4601
IQ,4602
Porcupine Tree,4603
The Watch,4604
Big Big Train,4605
Amarok,4606
RPWL,4607
Dave Kerzner,4608
Ioearth,4609
Sylvan,4610
Carptree,4611
Comedy of Errors,4612
Blind Ego,4613
DeeExpus,4614
Bjørn Riis,4615
Chroma Key,4616
Threshold,4617
Agusa,4618
Blackfield,4619
Squackett,4620
Pallas,4621
Arena,4622
Abel Ganz,4623
Millenium,4624
Rocket Scientists,4625
Cryptic Vision,4626
Fates Warning,4627
Flying Colors,4628
Yogi Lang,4629
Steve Rothery,4630
Black Bonzo,4631
Wishbone Ash,4632
Anthony Phillips,4633
Inside The Sound,4634
Liam Davison,4635
Bad Dreams,4636
The Pineapple Thief,4637
Solstice Coil,4638
Neuschwanstein,4639
Deep Purple,4640
Bad Company,4641
Nazareth,4642
Black Sabbath,4643
Gary Moore,4644
Alias,4645
Mr. Big,4646
Skid Row,4647
The Animals,4648
The Clash,4649
Fleetwood Mac,4650
Pink Floyd,4651
Jimi Hendrix,4652
The Hollies,4653
Eric Clapton,4654
Cream,4655
Ted Nugent,4656
Bob Dylan,4657
The Doors,4658
The Kinks,4659
The Doobie Brothers,4660
Rush,4661
Steve Miller Band,4662
Big Brother & The Holding Company,4663
Motörhead,4664
The Five Stairsteps,4665
The Molly Ringwalds,4666
Stevie Nicks,4667
Free,4668
Buffalo Springfield,4669
The Who,4670
KISS,4671
The Marshall Tucker Band,4672
Golden Earring,4673
T. Rex,4674
Mountain,4675
Martha Reeves & The Vandellas,4676
America,4677
Gerry Rafferty,4678
Carly Simon,4679
Gary Wright,4680
Firefall,4681
Walter Eagan,4682
Rex Smith,4683
Jim Croce,4684
Burton Cummings,4685
Stealers Wheel,4686
Pilot,4687
Linda Ronstadt,4688
Manfred Mann's Earth Band,4689
Neil Sedaka,4690
Olivia Newton-John,4691
Roberta Flack,4692
Captain & Tennille,4693
David Gates,4694
Nicolette Larson,4695
Janis Ian,4696
Cornelius Brothers & Sister Rose,4697
The Band,4698
Glen Campbell,4699
Harry Nilsson,4700
Norman Greenbaum,4701
Harry Chapin,4702
Bay City Rollers,4703
Maria Muldaur,4704
Frankie Valli & The Four Seasons,4705
Orleans,4706
Starbuck,4707
Lobo,4708
David Bowie,4709
Joe Walsh,4710
Joe Cocker,4711
Ram Jam,4712
Don McLean,4713
Neil Young,4714
The Spinners,4715
Steely Dan,4716
Hues Corporation,4717
Sly & The Family Stone,4718
The Isley Brothers,4719
Bobbie Gentry,4720
Stone Poneys,4721
The Charlie Daniels Band,4722
"Evelyn ""Champagne"" King",4723
RAINBOW,4724
The Knack,4725
Hot Chocolate,4726
Bee Gees,4727
Minnie Riperton,4728
Looking Glass,4729
Blues Image,4730
Player,4731
David Soul,4732
Dan Hill,4733
Muse,4734
James Blunt,4735
KT Tunstall,4736
Raphaël,4737
Jet,4738
John Butler Trio,4739
Staind,4740
Mickey 3d,4741
Moby,4742
P.O.D.,4743
Travis,4744
Gnarls Barkley,4745
Hard-FI,4746
Mademoiselle K.,4747
Death Cab for Cutie,4748
The Goo Goo Dolls,4749
Bénabar,4750
Jean-Louis Aubert,4751
Riké,4752
James Morrison,4753
Bloc Party,4754
Plastiscines,4755
Jehro,4756
My Chemical Romance,4757
Adrienne Pauly,4758
Rob Thomas,4759
Garbage,4760
Hoobastank,4761
The Verve,4762
The Calling,4763
Nada Surf,4764
Da Silva,4765
Ben Harper,4766
Starsailor,4767
Spin Doctors,4768
Cali,4769
Sum 41,4770
Oasis,4771
Red Hot Chili Peppers,4772
-M-,4773
The Stooges,4774
The Dø,4775
Yael Naim,4776
BB Brunes,4777
Gossip,4778
Sara Bareilles,4779
Julien Doré,4780
Camille,4781
Babyshambles,4782
Jamie Lidell,4783
Thirty Seconds To Mars,4784
Kaiser Chiefs,4785
AaRON,4786
ONE OK ROCK,4787
Soda Stereo,4788
Mötley Crüe,4789
Sweet,4790
Rob Zombie,4791
Alice Cooper,4792
BONES UK,4793
Sixx:A.M.,4794
AWOLNATION,4795
Cheap Trick,4796
Bachman-Turner Overdrive,4797
Styx,4798
The J. Geils Band,4799
Peter Frampton,4800
Billy Squier,4801
Sammy Hagar,4802
Triumph,4803
Foghat,4804
Don Henley,4805
38 Special,4806
Eddie Money,4807
Night Ranger,4808
Thin Lizzy,4809
Jefferson Starship,4810
April Wine,4811
Grand Funk Railroad,4812
UFO,4813
Molly Hatchet,4814
Rick Springfield,4815
The Babys,4816
Rainbow,4817
Huey Lewis & The News,4818
Montrose,4819
Quiet Riot,4820
John Mellencamp,4821
Robert Plant,4822
Great White,4823
Little River Band,4824
Damn Yankees,4825
James Gang,4826
Dokken,4827
Steve Perry,4828
Honeymoon Suite,4829
Three Dog Night,4830
Uriah Heep,4831
Y&T,4832
Tesla,4833
George Thorogood & The Destroyers,4834
Head East,4835
The Guess Who,4836
Blackfoot,4837
Billy Idol,4838
Aldo Nova,4839
Lou Gramm,4840
Ratt,4841
Glenn Frey,4842
Cinderella,4843
The Tubes,4844
Atlanta Rhythm Section,4845
Ambrosia,4846
Eagles,4847
Zebra,4848
Supertramp,4849
Krokus,4850
Bad English,4851
Winger,4852
Queensrÿche,4853
Caifanes,4854
Metallica,4855
Pearl Jam,4856
Ozzy Osbourne,4857
Foo Fighters,4858
The Edgar Winter Group,4859
The Romantics,4860
Santana,4861
Stevie Ray Vaughan,4862
Lou Reed,4863
Mott The Hoople,4864
Boz Scaggs,4865
Kenny Loggins,4866
The Stone Roses,4867
Audioslave,4868
Genital Motors,4869
Judas Priest,4870
Paul Simon,4871
Bill Withers,4872
The Byrds,4873
The Black Crowes,4874
Patti Smith,4875
Grateful Dead,4876
Meat Loaf,4877
Orange & Lemons,4878
6cyclemind,4879
Eraserheads,4880
Rivermaya,4881
Itchyworms,4882
Kamikazee,4883
Imago,4884
Hale,4885
Callalily,4886
Moonstar88,4887
Bamboo,4888
Mayonnaise,4889
Shamrock,4890
Sponge Cola,4891
Parokya Ni Edgar,4892
Brownman Revival,4893
Soapdish,4894
Maldita,4895
Cueshé,4896
Chito Miranda,4897
Rocksteddy,4898
Alamid,4899
Siakol,4900
Stonefree,4901
Barbie's Cradle,4902
Sandwich,4903
Urbandub,4904
Hilera,4905
J.J. Cale,4906
Roger Waters,4907
Iggy Pop,4908
Magnum,4909
Paul Weller,4910
Robbie Robertson,4911
Sting,4912
Stray Cats,4913
Hollywood Vampires,4914
Morrissey,4915
Pixies,4916
Grand Slam,4917
James Taylor,4918
Bread,4919
Stephen Bishop,4920
The Bellamy Brothers,4921
Jackson Browne,4922
Chris Rea,4923
England Dan,4924
Ace,4925
Andrew Gold,4926
Exile,4927
Dave Mason,4928
Todd Rundgren,4929
Henry Gross,4930
Michael Johnson,4931
Christopher Cross,4932
Ronnie Milsap,4933
Robbie Dupree,4934
Al Stewart,4935
Sammy Johns,4936
Gino Vannelli,4937
Elton John,4938
Bertie Higgins,4939
Albert Hammond,4940
Andy Gibb,4941
Dr. Hook,4942
Leo Sayer,4943
Benny Mardones,4944
Bob Welch,4945
Gilbert O'Sullivan,4946
Alessi Brothers,4947
The Autumn Defense,4948
Doctor Pheabes,4949
Iron Butterfly,4950
Booker T. & the M.G.'s,4951
Skrizzly Adams,4952
Whiskey Myers,4953
Steel Mill,4954
Silver,4955
Janis Joplin,4956
Ramones,4957
Jeff Beck,4958
Vivillain,4959
RedHook,4960
Spacebones,4961
Alborn,4962
Royal Bliss,4963
Sail By Summer,4964
Robbers,4965
MELANIE?,4966
Alex McArtor,4967
Des Rocs,4968
The Eiffels,4969
Brothers Page,4970
Sonia Stein,4971
Patrick Martin,4972
Chris Beer,4973
Abby K,4974
Brooke Lanziner,4975
Raquel Aurilia,4976
The Unfits,4977
Tyler Boone,4978
TOSH,4979
The Inoculated Canaries,4980
4FOXSAKE,4981
Tess Posner,4982
Brian Mackey,4983
Counting Crows,4984
Makes My Blood Dance,4985
Evan Troop,4986
The Let Go,4987
Christopher Shayne,4988
Andrew Gialanella,4989
Joe McLeod,4990
ChrisLee,4991
John Belthoff,4992
Scott Krokoff,4993
Andrew W. Boss,4994
Irvine,4995
Tarun,4996
Dez Money,4997
KAATO,4998
Ryan Wright,4999
Wilderlife,5000
Té de Brujas,5001
Homestead,5002
Hey Guy,5003
Ashlie Amber,5004
Spinal Tap,5005
Tiny Fighter,5006
The Old Americana Band,5007
Broken Baby,5008
Hollis Brown,5009
After 10,5010
Old Crow Medicine Show,5011
Smith,5012
The Great Divide,5013
Tommy Tutone,5015
Iron Maiden,5016
Ebo Taylor,5017
De Frank Professionals,5018
Bembeya Jazz National,5019
Hugh Masekela,5020
Monomono,5021
Amanaz,5022
Joni Haastrup,5023
The Funkees,5026
The Semi Colon,5027
Matata,5028
BLO,5030
Rex Williams,5037
Ofege,5038
Songhoy Blues,5039
The Hykkers,5040
The Hygrades,5041
Liya Ag Ablil,5042
The Apostles,5043
The Psychedelic Aliens,5044
Ata Kak,5045
The Identicals,5046
Moussa Doumbia,5047
Tony Allen,5048
Geraldo Pino,5049
Fela Kuti,5051
Gyedu-Blay Ambolley,5052
Rob,5053
Malian Musicians,5054
Jamshied Sharifi,5055
Vieux Farka Touré,5056
Itadi,5057
Tinariwen,5058
Eric Burdon,5059
Traffic,5060
The Runaways,5061
Tim Curry,5062
Warren Zevon,5063
"Crosby, Stills & Nash",5064
Peter Gabriel,5065
Pretenders,5066
Graham Parker,5067
Nick Gilder,5068
INXS,5069
Pete Townshend,5070
Ian Hunter,5071
3 Doors Down,5072
Marilyn Manson,5073
Tenacious D,5074
Rammstein,5075
Nickelback,5077
Alice In Chains,5078
Tommy James & The Shondells,5079
Simon & Garfunkel,5080
Split Enz,5081
Hootie & The Blowfish,5082
Malo,5083
Poco,5084
Talking Heads,5085
Tommy James,5086
The Young Rascals,5087
The Youngbloods,5088
The Turtles,5089
The 5th Dimension,5090
The Cowsills,5091
"Crosby, Stills, Nash & Young",5092
The Fixx,5093
Squeeze,5094
Simply Red,5095
Flo & Eddie,5096
Chuck Berry,5097
Little Richard,5098
Jake Bugg,5099
Barns Courtney,5100
Chris Stapleton,5101
Albert King,5102
Jamie N Commons,5103
Black Joe Lewis & The Honeybears,5104
Jimmie Vaughan,5105
JD McPherson,5106
The Record Company,5107
Gary Clark Jr.,5108
Nathaniel Rateliff & The Night Sweats,5109
Elbow,5110
Jack White,5111
The Heavy,5112
John Lee Hooker,5113
Muddy Waters,5114
Broken Witt Rebels,5115
Jonny Lang,5116
Zac Brown Band,5117
Ben Harper And The Innocent Criminals,5118
Jimi Charles Moody,5119
White Denim,5120
Madness,5121
Tedeschi Trucks Band,5122
Tyler Bryant & the Shakedown,5123
Goodbye June,5124
Jamestown Revival,5125
Mick Flannery,5126
Elvis Presley,5127
Benjamin Booker,5128
Charles Brown,5129
Elmore James,5130
Jim Hornsby,5131
Donovan,5132
King Harvest,5133
The B-52's,5134
Redbone,5135
War,5136
"Ray Parker, Jr.",5137
Tom Cochrane,5138
The Smashing Pumpkins,5139
Men Without Hats,5140
Bulletboys,5141
Echo & the Bunnymen,5142
The Replacements,5143
Pulp,5144
The Velvet Underground,5145
Dinosaur Jr.,5146
Yo La Tengo,5147
Jane's Addiction,5148
Elvis Costello,5149
Joe Jackson,5150
Manic Street Preachers,5151
The Magnetic Fields,5152
James,5153
Everclear,5154
Fiona Apple,5155
The Go-Go's,5156
Jeff Buckley,5157
Aimee Mann,5158
Tori Amos,5159
Sheryl Crow,5160
Nick Cave & The Bad Seeds,5161
Kate Bush,5162
Gin Blossoms,5163
Billy Bragg,5164
Soul Asylum,5165
Adam Ant,5166
Björk,5167
The English Beat,5168
No Doubt,5169
Black Rebel Motorcycle Club,5170
Cracker,5171
The Afghan Whigs,5172
David Byrne,5173
Bob Mould,5174
Ben Folds Five,5175
Sarah McLachlan,5176
Juliana Hatfield,5177
Jewel,5178
Snow Patrol,5179
Leonard Cohen,5180
OK Go,5181
David Gray,5182
k.d. lang,5183
Eddie Vedder,5184
Stone Temple Pilots,5185
Queens of the Stone Age,5186
Keane,5187
Extreme,5188
Natalie Imbruglia,5189
Dido,5190
New Radicals,5191
Sixpence None The Richer,5192
Papa Roach,5193
Robbie Williams,5194
10cc,5195
Saybia,5196
Travel With The Sun,5197
Day Felice,5198
The Hives,5199
Stereophonics,5200
The Fratellis,5201
Red Band,5202
The Prodigy,5203
Scott Walker,5204
Siouxsie and the Banshees,5205
Sid Vicious,5206
Phil Collins,5207
Einstürzende Neubauten,5208
Mick Harvey,5209
Tess Parks,5210
The Witches,5211
Tom Waits,5212
Underworld,5213
Jefferson Airplane,5214
Captain Beefheart & His Magic Band,5215
L'Epee,5216
Electric Zoo,5217
Syd Barrett,5218
Marianne Faithfull,5219
Hila Ruach,5220
Saravah Soul,5221
Frank Zappa,5222
The Brian Jonestown Massacre,5223
Inga-Dingo,5224
HÆLOS,5225
Adia Victoria,5226
Michael Nau,5227
Dream Theater,5228
Karkara,5229
Pomegranate Tiger,5230
The Claypool Lennon Delirium,5231
Izzy Gaon,5232
Alma Madre,5233
The Jesus and Mary Chain,5234
Trouble,5235
Nine Inch Nails,5236
Big Star,5237
Morphine,5238
The Veils,5239
Thought Gang,5240
Thom Yorke,5241
Fufu Banana,5242
Laila,5243
Lustra,5244
Lit,5245
Third Eye Blind,5246
Good Charlotte,5247
Taking Back Sunday,5248
Yellowcard,5249
Nine Days,5250
Faber Drive,5251
Hinder,5252
Daughtry,5253
Matchbox Twenty,5254
Edwin McCain,5255
Sister Hazel,5256
Sugar Ray,5257
Eve 6,5258
Marcy Playground,5259
Blind Melon,5260
Temple Of The Dog,5261
Hanson,5262
The Wallflowers,5263
Fastball,5264
Duncan Sheik,5265
Dave Matthews Band,5266
Blessid Union Of Souls,5267
Three Days Grace,5268
Puddle Of Mudd,5269
Alien Ant Farm,5270
Chevelle,5271
Evanescence,5272
Limp Bizkit,5273
Korn,5274
Creed,5275
Seether,5276
Slipknot,5277
Sublime,5278
Motorama,5279
Cherokee,5280
Self Sabotage,5281
Kazy Lambist,5282
Cosmo's Midnight,5283
Bleu Toucan,5284
Papooz,5285
Kid Bloom,5286
The Drums,5287
L'Impératrice,5288
The Psychedelic Furs,5289
Oingo Boingo,5290
Martha and the Muffins,5291
Tubeway Army,5292
Fiction Factory,5293
Bauhaus,5294
Killing Joke,5295
The Wild Swans,5296
Skeletal Family,5297
The Church,5298
Live,5299
Violent Femmes,5300
Jimmy Eat World,5301
The All-American Rejects,5302
Th' Dudes,5303
Cold Chisel,5304
Incubus,5305
Lifehouse,5306
Letters To Cleo,5307
Dragon,5308
Elemeno P,5309
The Cribs,5310
Doves,5311
Interpol,5312
The Charlatans,5313
Editors,5314
Sunny Day Real Estate,5315
The Last Shadow Puppets,5316
Kasabian,5317
Naked Eyes,5318
The Vapors,5319
Thompson Twins,5320
ABC,5321
China Crisis,5322
Industry,5323
Phil Oakey,5324
The Icicle Works,5325
Vitamin Z,5326
The Cult,5327
Kajagoogoo,5328
Gene Loves Jezebel,5329
Corey Hart,5330
Johnny Hates Jazz,5331
Robin Gibb,5332
Fra Lippo Lippi,5333
Fine Young Cannibals,5334
Restless Heart,5335
Flesh For Lulu,5336
Red Flag,5337
Kon Kan,5338
Devendra Banhart,5339
Alex Turner,5340
The Clientele,5341
Cults,5342
Smile,5343
Vansire,5344
The Walters,5345
TEMPOREX,5346
Banes World,5347
落日飛車 Sunset Rollercoaster,5348
The Marías,5349
Cosmo Pyke,5350
Peach Pit,5351
Michael Seyer,5352
Peachy!,5353
Chaos Chaos,5354
Current Joys,5355
Mellow Fellow,5356
Inner Wave,5357
Her's,5358
Streetz,5359
KURT,5360
Café Tacvba,5361
León Larregui,5362
Toploader,5363
Cardenales De Nuevo León,5364
Gustavo Cerati,5365
Jakob Ogawa,5366
M2H,5367
Yung Heazy,5368
PXNDX,5369
Tiffany,5370
Brian Dunne,5371
System Of A Down,5372
Sex Pistols,5373
The Libertines,5374
The Blue Jean Committee,5375
Yusuf / Cat Stevens,5376
The Undertones,5377
The Jam,5378
Go West,5379
Real Estate,5380
Traveling Wilburys,5381
The Beach Boys,5382
"Albert Hammond, Jr.",5383
The Voidz,5384
Catfish and the Bottlemen,5385
The Academic,5386
Milky Chance,5387
NIHILS,5388
The Amazons,5389
VANT,5390
FMLYBND,5391
Bombay Bicycle Club,5392
Circa Waves,5393
The Luka State,5394
Courteeners,5395
The Lizards,5396
Sleep Patterns,5397
Stefano Casavecchia,5398
The Blue Stones,5399
Shanghai Treason,5400
Hoofa,5401
Public Theatre,5402
Jon Magnusson,5403
ÄTNA,5404
The Band Royale,5405
John Clark,5406
HUDSUN,5407
Miss Kill,5408
Evan Petruzzi,5409
Naipia,5410
Novustory,5411
Madsen,5412
High Tropics,5413
The Man Who,5414
Crystal Tides,5415
Yammerer,5416
Secondhand Habit,5417
NoMBe,5418
Lucas Coe,5419
TRASH HEADS,5420
KOYO,5421
Molars,5422
Third Lung,5423
Michael Patrick Kelly,5424
Chasing Deer,5425
Kensington,5426
InAir,5427
Agat,5428
Frank Carter & The Rattlesnakes,5429
Sydney,5430
My Ugly Clementine,5431
Lime Cordiale,5432
Bishop Briggs,5433
ren,5434
Palaye Royale,5435
DIIV,5436
The Pale White,5437
White Lies,5438
Twin Atlantic,5439
Volbeat,5440
Zayde Wølf,5441
beabadoobee,5442
DI-RECT,5443
Bush,5444
Semisonic,5445
Chris Cornell,5446
General Public,5447
T-4-2,5448
Anything Box,5449
Breakwater,5450
Cetu Javu,5451
Falling In Reverse,5452
Wage War,5453
Five Finger Death Punch,5454
Crobot,5455
Silverstein,5456
Red,5457
The Word Alive,5458
Hollywood Undead,5459
Bad Wolves,5460
Code Orange,5461
Four Year Strong,5462
Fire From The Gods,5463
I Prevail,5464
Ice Nine Kills,5465
Anti-Flag,5466
The Used,5467
Billy Talent,5468
Rev Theory,5469
Theory of a Deadman,5470
Bring Me The Horizon,5471
Fozzy,5472
The Amity Affliction,5473
From Ashes to New,5474
Saint Asonia,5475
Alter Bridge,5476
DIAMANTE,5477
Asking Alexandria,5478
Breaking Benjamin,5479
Kayzo,5480
Mark Morton,5481
THE HARA,5482
Fame on Fire,5483
Otherwise,5484
Saul,5485
Jasta,5486
The HU,5487
Palisades,5488
Refused,5489
Sleep Token,5490
Polaris,5491
Of Allies,5492
Shinedown,5493
STARSET,5494
Black Veil Brides,5495
Art Of Dying,5496
FEVER 333,5497
Bonesteel,5498
coldrain,5499
HELLYEAH,5500
Any Given Sin,5501
Issues,5502
Zero 9:36,5503
The Anix,5504
Killswitch Engage,5505
Mammoth Mammoth,5506
Motionless In White,5507
Clawfinger,5508
Beartooth,5509
The Devil Wears Prada,5510
Skillet,5511
Silvera,5512
Of Virtue,5513
A Killer's Confession,5514
Northlane,5515
Adelitas Way,5516
Dream State,5517
Nothing More,5518
Bullet For My Valentine,5519
American Sin,5520
Our Last Night,5521
Cold Kingdom,5522
Hyro The Hero,5523
Dayseeker,5524
Stitched Up Heart,5525
Throw The Fight,5526
Toothgrinder,5527
Light The Torch,5528
Shallow Side,5529
Cory Marks,5530
Shakra,5531
Righteous Vendetta,5532
H.E.A.T,5533
Kvelertak,5534
Phil Campbell,5535
Airbourne,5536
Black Swan,5537
Santa Cruz,5538
The Dead Daisies,5539
Onlap,5540
Kobra And The Lotus,5541
Charm City Devils,5542
Those Damn Crows,5543
Biff Byford,5544
Gotthard,5545
Laura Cox,5546
Talisman,5547
The Tea Party,5548
Supersuckers,5549
The Wildhearts,5550
Crashdïet,5551
Hank von Hell,5552
Revolution Saints,5553
Junkyard Drive,5554
Bombus,5555
Tygers Of Pan Tang,5556
Celestial Ruin,5557
Dirty Shirley,5558
Wolf Jaw,5559
Wayward Sons,5560
Deaf Rat,5561
Florence Black,5562
The New Roses,5563
Blacktop Mojo,5564
Steel Panther,5565
Royal Republic,5566
Black Star Riders,5567
THE NEW DEATH CULT,5568
Mustasch,5569
Like Machines,5570
Scott Stapp,5571
Captives,5572
Bokassa,5573
D-A-D,5574
Eclipse,5575
Accept,5576
Helhorse,5577
Dirty Honey,5578
The Treatment,5579
Ritchie Blackmore's Rainbow,5580
Crazy Lixx,5581
Backyard Babies,5582
Danko Jones,5583
Electric Mary,5584
Buckcherry,5585
Perkele,5586
Black Paisley,5587
Lita Ford,5588
XYZ,5589
W.A.S.P.,5590
White Lion,5591
Michael Schenker Group,5592
Vixen,5593
Slaughter,5594
Kix,5595
Firehouse,5596
Faster Pussycat,5597
The Northmen,5598
My Own Words,5599
Dylan 'N' Alice,5600
Mammothor,5601
Violent Idols,5602
Parts Per Million,5603
Stone Dog Zen,5604
Ashes to Embers,5605
Dope,5606
Metalocalypse: Dethklok,5607
Blacklite District,5608
Godsmack,5609
Veio,5610
Rockie Brown,5611
Twisted Illusion,5612
Zero Theorem,5613
Hostile Array,5614
Atlas For Infinity,5615
Jake Adkins,5616
Chasing Desolation,5617
Aristic,5618
One Way to Live,5619
Take The Day,5620
Another Lost Year,5621
The Hate Club,5622
From Inside,5623
Travel Light,5624
Common Vision,5625
Starsick System,5626
Afterlight,5627
Death Remains,5628
Nathan Aeli,5629
Trapt,5630
Awake At Last,5631
In This Moment,5632
Steady Rollin,5633
Prison,5634
Certain Animals,5635
New Vegas,5636
Division | North,5637
Colorblind,5638
Tears of a fallen hero,5639
Then Came Monsters,5640
Alveole,5641
Oracle,5642
Half Past Seven,5643
Crossfade,5644
Within Shadows,5645
Saving Vice,5646
Tyler Gilbert,5647
Pop Evil,5648
Young Guns,5649
Eva Under Fire,5650
Rear Naked Choke,5651
Tragedy Channel,5652
The Fame,5653
Nine Lashes,5654
Egypt Central,5655
